ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_sCH3,ES_Sum_ssCH2,Molecular_Solubility,HBA_Count,NPlusO_Count,Num_Atoms,Num_Hydrogens,Num_RotatableBonds,Num_DoubleBonds,Num_AliphaticDoubleBonds,Molecular_FractionalPolarSurfaceArea,BIC,IAC_Mean,IC,JX
0,3.968,0.0,0.0,11.606,-2.298,0,0,11,20,8,0,0,0.352,0.39413,1.18103,1.30929,2.65109
0,1.725,10.088,2.177,7.25,-2.885,0,2,11,17,7,1,1,0.213,0.69491,1.23534,2.404,2.78977
0,3.172,0.0,4.077,7.442,-2.896,0,1,10,20,6,0,0,0.113,0.73248,1.07462,2.32192,2.74065
0,2.843,10.476,3.865,6.994,-2.962,1,1,10,18,6,1,1,0.098,0.75917,1.10778,2.52192,2.80364
0,3.054,10.774,4.114,6.363,-2.789,1,1,10,18,6,1,1,0.098,0.79665,1.10778,2.64643,2.9202
0,2.342,21.587,3.494,5.69,-2.941,3,3,14,20,9,2,2,0.19,0.70476,1.28607,2.75343,3.11629
0,4.102,11.734,3.71,8.147,-4.919,2,4,21,27,10,4,1,0.184,0.73701,1.36363,3.42257,2.13905
0,3.198,9.806,2.195,6.155,-3.236,1,1,10,16,6,2,2,0.102,0.8228,1.14161,2.84643,2.86474
0,2.776,9.875,2.126,5.154,-3.057,1,1,10,16,6,2,2,0.101,0.78681,1.14161,2.72192,2.86516
0,1.702,10.001,2.159,5.688,-3.044,0,2,11,15,6,2,2,0.218,0.8444,1.27225,3.02716,3.00609
0,2.942,0.0,2.211,6.543,-2.962,0,1,10,18,6,1,1,0.117,0.73645,1.10778,2.44643,2.80186
0,2.807,0.0,2.143,5.992,-2.854,0,1,10,18,6,1,1,0.117,0.73645,1.10778,2.44643,2.80336
0,2.82,10.389,3.754,4.767,-2.99,1,1,10,16,5,2,2,0.1,0.90243,1.14161,3.12192,3.06428
0,5.005,11.205,6.303,9.985,-4.812,2,2,16,28,11,1,1,0.098,0.66169,1.14332,2.64678,3.02721
0,6.578,11.427,4.442,16.056,-6.532,2,2,19,34,15,1,1,0.083,0.45417,1.11545,1.9293,3.03753
0,3.751,11.592,6.706,4.172,-3.817,1,1,16,22,1,3,3,0.072,0.83874,1.12395,3.625,2.28537
0,4.918,10.3,2.26,17.269,-6.671,0,2,18,31,14,1,1,0.133,0.42685,1.13348,1.77995,2.89036
0,0.088,0.0,5.57,0.0,-0.224,3,3,9,12,0,0,0,0.196,0.5,1.37878,1.58496,2.14101
0,5.294,11.353,0.0,16.598,-5.444,2,2,17,28,0,1,1,0.1,0.2734,1.15386,1.14006,2.0655
0,5.581,10.704,3.955,15.663,-6.246,1,1,16,30,12,1,1,0.063,0.48094,1.04942,1.92379,2.88562
0,0.439,20.187,2.953,0.328,-0.821,2,2,7,8,2,2,2,0.286,0.84054,1.39958,2.52164,3.42602
0,2.319,0.0,4.291,2.493,-0.516,0,0,6,12,2,0,0,0.299,0.96972,1.13496,2.25162,2.5761
0,1.348,0.0,3.871,2.011,-0.803,0,1,6,12,2,0,0,0.177,0.96972,1.13496,2.25162,2.56492
0,1.373,9.476,1.986,0.943,-1.163,1,1,6,8,2,2,2,0.165,0.92078,1.2638,2.58496,2.87759
0,-0.49,9.71,0.0,0.762,-0.835,0,2,7,7,3,2,2,0.338,0.93578,1.43156,2.80735,2.85174
0,1.26,10.062,1.809,0.572,-0.909,1,1,6,8,2,2,2,0.163,0.92078,1.2638,2.58496,3.14629
0,0.995,9.956,3.348,0.0,-1.011,1,1,6,8,1,2,2,0.16,0.92078,1.2638,2.58496,3.21951
0,1.415,10.158,1.41,2.303,-1.608,2,2,9,12,5,2,2,0.176,0.88734,1.31274,2.9477,2.76747
0,1.727,10.306,5.413,2.021,-1.579,2,2,9,14,4,1,1,0.168,1.0,1.26467,3.16992,3.09762
0,2.864,10.638,3.726,4.384,-2.59,1,1,10,16,5,2,2,0.099,0.84462,1.14161,2.92192,3.27009
0,2.85,10.906,6.006,3.46,-2.268,2,2,11,18,6,1,1,0.14,0.89488,1.21701,3.09579,3.2544
0,3.114,0.0,2.21,4.936,-3.119,1,1,10,14,4,2,0,0.084,0.74699,1.17528,2.72192,2.0979
0,3.0,11.286,2.122,3.842,-2.935,2,2,12,14,5,3,1,0.167,0.78017,1.29573,3.08496,2.22515
0,2.997,0.0,2.22,5.005,-3.307,1,1,11,15,4,3,0,0.076,0.69957,1.16879,2.66353,2.24534
0,3.254,0.0,6.722,1.236,-2.708,0,0,10,16,1,2,2,0.0,0.87083,0.96123,3.12192,2.52082
0,1.925,10.411,1.421,1.263,-2.528,2,2,12,12,4,4,1,0.151,0.71384,1.32501,2.85538,2.22603
0,0.252,0.0,0.0,2.088,-1.778,0,1,9,12,2,3,0,0.201,0.67486,1.20091,2.41938,2.60194
0,3.59,11.612,0.0,1.163,-4.161,2,2,17,14,5,7,1,0.117,0.55705,1.27979,2.58688,1.77201
0,3.048,11.011,1.97,2.664,-3.208,2,2,14,16,6,4,1,0.128,0.71589,1.2729,2.98522,2.12599
0,4.057,11.497,0.0,1.146,-5.155,2,2,19,16,6,8,2,0.104,0.58245,1.25822,2.80004,1.70761
0,2.985,11.38,0.0,1.08,-3.563,3,3,16,12,5,6,1,0.186,0.58169,1.38306,2.64939,1.71856
0,3.961,11.285,2.125,5.045,-4.151,2,2,16,20,8,4,1,0.11,0.6903,1.23266,2.98345,2.03041
0,3.511,11.342,3.882,2.111,-3.556,2,2,15,18,6,4,1,0.118,0.78231,1.25153,3.32323,2.18734
0,4.873,11.443,2.192,7.711,-5.177,2,2,18,24,10,4,1,0.097,0.64705,1.20091,2.88551,1.94977
0,3.624,11.58,0.0,1.548,-4.502,2,2,18,16,6,7,1,0.109,0.56199,1.26393,2.6416,1.68514
0,2.592,10.779,1.796,1.734,-2.808,2,2,13,14,5,4,1,0.139,0.74055,1.29723,3.02698,2.17699
0,3.348,11.673,0.0,0.969,-3.666,2,3,18,14,5,7,1,0.196,0.63172,1.35433,2.96938,1.82368
0,3.472,11.145,3.746,1.204,-3.51,2,2,15,16,5,5,2,0.119,0.73807,1.27336,3.18989,2.21949
0,3.472,11.273,3.581,1.205,-3.542,2,2,15,16,5,5,2,0.119,0.76892,1.27336,3.32323,2.24922
0,1.588,0.0,0.0,0.0,-0.897,0,1,7,6,0,3,0,0.207,0.5546,1.31432,1.84237,2.97485
0,-0.179,10.047,0.0,-0.288,-1.484,1,3,11,7,3,4,1,0.318,0.68175,1.48068,2.66353,2.34642
0,2.782,11.076,3.611,0.688,-2.725,3,3,15,16,6,4,1,0.162,0.71954,1.34856,3.05656,2.05316
0,2.338,0.0,4.102,0.842,-2.591,2,2,14,16,2,3,0,0.095,0.69456,1.2729,2.89629,1.87034
0,4.148,0.0,8.619,2.311,-4.476,2,2,18,26,8,3,0,0.065,0.63625,1.18189,2.79465,2.39682
0,1.073,0.0,0.0,1.274,-1.718,2,3,14,14,3,3,0,0.204,0.72882,1.37479,3.03914,1.80001
0,1.597,10.39,1.381,0.0,-1.739,2,2,10,8,2,4,1,0.188,0.69508,1.39214,2.64643,2.57436
0,0.02,10.168,0.0,0.111,-1.744,0,2,10,7,2,4,1,0.281,0.69508,1.40208,2.64643,2.62175
0,2.38,0.0,1.822,1.821,-2.593,0,1,11,14,3,3,0,0.123,0.69957,1.18296,2.66353,2.37206
0,2.396,10.468,1.857,0.0,-2.677,1,1,11,10,2,5,2,0.108,0.71133,1.22857,2.84535,2.98746
0,2.07,0.0,1.735,0.0,-2.676,0,1,11,12,2,4,1,0.126,0.68175,1.20883,2.66353,2.62429
0,2.028,10.53,1.541,0.0,-2.84,1,1,11,10,2,5,2,0.109,0.66588,1.22857,2.66353,2.69705
0,2.759,10.643,3.364,1.832,-3.365,2,2,14,16,5,4,1,0.127,0.79734,1.2729,3.32486,2.24692
0,2.947,11.617,1.777,0.359,-3.558,3,3,16,12,4,6,1,0.183,0.63123,1.38306,2.875,2.28173
0,2.574,0.0,2.067,0.0,-1.38,0,0,9,10,1,3,0,0.262,0.61288,1.23638,2.19715,2.82194
0,2.823,10.921,0.0,0.0,-3.813,2,2,15,10,3,7,2,0.154,0.57076,1.31085,2.59958,2.31977
0,2.518,0.0,0.0,2.007,-1.583,0,0,9,10,2,3,0,0.264,0.67486,1.23638,2.41938,2.5955
0,3.109,0.0,3.917,2.62,-3.441,0,1,13,18,4,3,0,0.1,0.71828,1.14522,2.87314,2.41699
0,2.915,0.0,0.0,4.72,-3.234,0,1,12,16,5,3,0,0.112,0.67209,1.16257,2.62581,2.14364
0,2.5,10.647,0.0,0.715,-3.136,1,1,12,12,4,5,2,0.1,0.69857,1.2069,2.85538,2.76805
0,2.29,10.299,0.0,0.521,-3.132,1,1,12,12,4,5,2,0.1,0.69857,1.2069,2.85538,2.77203
0,3.106,0.0,0.0,0.0,-3.143,0,1,13,10,1,6,0,0.121,0.50718,1.20883,2.192,2.5157
0,1.446,21.589,1.273,0.0,-2.198,2,2,11,8,2,5,2,0.222,0.66588,1.37796,2.66353,2.88505
0,2.126,0.0,1.969,0.781,-2.073,0,1,10,12,2,3,0,0.136,0.71516,1.20721,2.64643,2.71583
0,2.002,0.0,0.0,2.135,-2.189,0,1,10,12,3,3,0,0.137,0.71516,1.20721,2.64643,2.40729
0,1.979,10.305,1.891,0.0,-2.335,1,1,10,10,2,4,1,0.119,0.69508,1.23449,2.64643,2.81594
0,1.972,9.978,0.0,1.494,-2.426,1,1,10,10,3,4,1,0.12,0.69508,1.23449,2.64643,2.47803
0,2.213,0.0,5.41,0.0,-2.673,2,2,13,16,4,3,0,0.092,0.71828,1.26992,2.87314,2.62847
0,0.476,10.172,0.0,0.833,-2.153,0,2,11,9,3,4,1,0.253,0.68175,1.36899,2.66353,2.41059
0,3.368,11.156,4.038,1.836,-3.515,2,2,15,18,6,4,1,0.118,0.78231,1.25153,3.32323,2.30357
0,4.514,11.518,0.0,2.22,-5.63,2,2,20,18,7,8,2,0.098,0.58593,1.24484,2.84643,1.63202
0,2.303,9.793,0.0,2.37,-2.687,1,2,12,12,5,4,1,0.153,0.71384,1.32501,2.85538,2.14422
0,4.417,11.306,2.13,6.194,-4.64,2,2,17,22,9,4,1,0.103,0.66931,1.21589,2.93982,1.96971
0,3.374,11.256,5.744,0.459,-3.491,2,2,15,18,5,4,1,0.117,0.73908,1.25153,3.13957,2.37166
0,3.756,11.242,4.038,2.912,-3.97,2,2,16,20,7,4,1,0.11,0.74106,1.23266,3.20281,2.04973
0,3.048,10.8,1.805,2.861,-3.292,2,2,14,16,6,4,1,0.128,0.72882,1.2729,3.03914,2.07788
0,3.462,0.0,2.14,2.097,-3.67,1,2,14,14,3,5,0,0.093,0.63187,1.29583,2.75343,2.19168
0,3.573,0.0,0.0,3.369,-4.599,1,1,15,15,4,6,0,0.063,0.46483,1.17667,2.0729,1.79462
0,3.357,0.0,0.0,7.199,-3.961,1,1,14,18,4,3,0,0.047,0.63444,1.15111,2.64559,1.64962
0,3.02,11.652,0.0,0.0,-2.939,2,3,16,10,3,7,1,0.229,0.6051,1.38967,2.77439,2.11613
0,2.044,10.358,5.643,0.817,-1.898,1,1,9,12,3,2,2,0.255,0.7952,1.40798,2.6416,3.16796
0,2.078,0.0,4.131,0.863,-0.277,0,0,6,10,1,1,1,0.302,0.87104,1.19819,2.25162,3.08884
0,2.872,0.0,7.131,2.81,-2.432,0,0,10,16,0,1,1,0.0,0.7382,0.96123,2.64643,2.29662
0,2.926,0.0,4.797,4.145,-2.414,0,0,10,16,0,1,1,0.0,0.87083,0.96123,3.12192,2.23108
0,1.824,0.0,4.589,2.213,-1.802,0,1,11,16,0,1,1,0.124,0.8366,1.15417,3.09579,2.21486
0,2.864,11.931,0.0,5.521,-3.857,3,4,21,19,3,6,3,0.141,0.7081,1.44811,3.43993,1.50934
0,2.908,11.369,6.28,2.16,-2.238,1,1,11,16,1,2,2,0.099,0.88573,1.15417,3.27761,2.65195
0,2.502,11.271,3.615,0.525,-2.204,4,4,16,14,4,4,1,0.205,0.71146,1.42947,3.125,1.88391
0,-3.963,0.0,4.116,-1.012,-0.074,7,14,34,36,8,0,0,0.431,0.5956,1.47415,3.0792,1.5643
0,1.422,0.0,2.01,0.864,1.109,0,0,5,8,1,0,0,0.619,0.96096,1.33467,1.92192,2.42167
0,1.107,0.0,0.0,3.04,0.885,0,0,5,8,2,0,0,0.625,0.76096,1.33467,1.52192,2.09484
0,2.509,0.0,4.938,0.0,-2.519,2,3,14,14,3,4,1,0.184,0.77601,1.37479,3.23592,3.11474
0,2.874,0.0,3.826,0.565,-2.764,1,2,13,14,3,4,1,0.153,0.86767,1.29723,3.54659,2.8331
0,2.542,0.0,1.965,0.0,-2.341,0,1,10,10,1,4,1,0.139,0.66238,1.23449,2.52192,2.86308
0,2.744,0.0,4.238,2.531,-2.825,0,0,8,12,4,1,1,0.311,0.91666,1.29546,2.75,2.54189
0,0.484,9.173,1.812,0.638,-0.202,1,1,4,6,1,1,1,0.226,1.0,1.29546,2.0,2.20456
0,-1.012,9.368,1.599,0.222,-0.095,0,2,5,5,1,1,1,0.436,0.99999,1.48547,2.32192,2.66936
0,1.621,10.843,1.85,0.569,-1.145,1,2,9,9,2,3,1,0.245,0.74796,1.49321,2.72548,2.68843
0,0.716,10.758,1.798,2.382,-0.266,1,2,9,12,2,2,2,0.222,0.91631,1.40798,3.16992,2.43072
0,1.007,10.822,1.837,0.549,-1.67,2,2,9,7,2,3,1,0.405,0.74796,1.80242,2.72548,2.62394
0,1.201,10.862,1.864,2.401,-1.407,2,2,9,9,2,2,2,0.374,0.91631,1.7233,3.16992,2.37623
0,2.236,11.013,1.87,0.587,-2.183,1,1,10,10,2,4,1,0.118,0.69508,1.23449,2.64643,2.81752
0,0.514,0.0,1.93,1.194,0.055,0,1,4,8,1,0,0,0.25,0.63092,1.18872,1.0,1.89999
0,3.212,0.0,3.874,2.357,-2.989,1,1,11,14,3,3,0,0.055,0.62209,1.18296,2.36852,2.61599
0,2.557,11.181,1.97,1.353,-2.416,2,2,12,12,4,4,1,0.152,0.75551,1.32501,3.02205,2.45516
0,2.016,10.579,3.95,2.913,-1.473,2,2,9,14,5,1,1,0.17,0.78969,1.26467,2.50325,2.89853
0,3.025,11.066,1.966,1.336,-3.409,2,2,14,14,5,5,2,0.13,0.74907,1.29583,3.182,2.37233
0,4.286,10.994,4.164,6.193,-4.537,2,2,15,22,9,3,3,0.108,0.78041,1.20369,3.18989,3.36994
0,2.953,0.0,5.166,2.004,-2.507,2,3,14,16,4,3,0,0.181,0.74352,1.3466,3.03914,2.98449
0,3.13,0.0,4.443,5.234,-2.981,0,0,8,14,5,0,0,0.303,0.53431,1.24067,1.5,2.36418
0,3.566,23.549,1.679,0.02,-4.291,4,4,21,16,7,8,2,0.189,0.60875,1.38548,2.98708,1.74236
0,1.953,10.948,1.939,1.269,-1.829,3,3,11,10,4,3,1,0.244,0.80243,1.44116,3.09579,2.2882
0,3.385,10.942,4.166,6.659,-2.935,2,2,12,20,8,1,1,0.129,0.67456,1.19819,2.41829,2.96898
0,2.929,10.854,4.121,5.332,-2.425,2,2,11,18,7,1,1,0.14,0.71737,1.21701,2.48171,2.96056
0,2.315,11.21,1.934,1.239,-2.017,2,3,13,12,4,4,1,0.25,0.75476,1.4041,3.08505,2.51415
0,2.546,11.287,2.015,0.871,-2.579,2,2,13,10,1,5,2,0.156,0.76246,1.33777,3.2389,2.46856
0,2.022,10.679,5.642,1.453,-1.422,2,2,9,14,4,1,1,0.168,0.92989,1.26467,2.9477,3.10307
0,1.485,0.0,2.104,2.197,0.227,0,0,4,8,1,0,0,0.402,0.63092,1.18872,1.0,1.91341
0,3.084,0.0,4.185,2.434,-3.553,1,1,11,12,4,2,0,0.332,0.82447,1.52271,3.09579,2.17996
0,2.904,0.0,2.091,2.733,-2.966,0,1,12,16,4,3,0,0.112,0.77351,1.16257,3.02205,2.3896
0,2.986,0.0,2.103,2.045,-2.269,0,1,10,12,2,3,0,0.136,0.78961,1.20721,2.92192,2.77832
0,2.986,0.0,2.145,2.255,-2.381,0,1,10,12,2,3,0,0.136,0.68152,1.20721,2.52192,2.66685
0,2.592,11.149,1.981,1.77,-2.763,2,2,13,14,5,4,1,0.139,0.77819,1.29723,3.18083,2.29692
0,0.934,0.0,2.133,2.173,-1.74,2,2,9,10,2,3,0,0.185,0.67486,1.35999,2.41938,2.53372
0,2.085,0.0,2.161,2.275,-2.241,1,1,9,11,2,3,0,0.094,0.67486,1.21924,2.41938,2.57156
0,1.451,10.165,3.662,2.055,-1.376,1,1,7,10,3,1,1,0.316,1.0,1.45046,2.80735,2.65484
0,2.891,11.388,6.214,2.953,-2.013,1,1,11,16,0,2,2,0.098,0.88573,1.15417,3.27761,2.70414
0,-0.472,0.0,0.0,0.0,-0.335,2,2,6,4,0,3,0,0.292,0.0,1.52192,0.0,2.86622
0,0.358,0.0,0.0,1.731,-0.547,2,2,9,8,2,3,0,0.429,0.67486,1.64571,2.41938,2.51432
0,0.609,0.0,1.976,0.0,-1.215,2,2,8,6,1,3,0,0.39,0.62311,1.72739,2.15563,2.67135
0,0.679,0.0,0.0,0.0,-0.77,1,1,6,5,0,3,0,0.149,0.0,1.34858,0.0,2.93311
0,1.261,0.0,0.0,0.723,-0.57,1,1,8,7,1,3,0,0.39,0.62311,1.5628,2.15563,2.75448
0,0.923,0.0,0.0,0.0,-0.149,0,1,5,5,0,2,0,0.213,0.0,1.36096,0.0,3.04139
0,-0.986,0.0,0.0,5.638,-0.635,0,1,5,10,0,0,0,0.199,0.0,1.15893,0.0,2.02759
0,-0.307,18.599,1.215,0.0,-0.237,2,2,5,4,1,2,2,0.403,0.89824,1.53049,2.32192,3.01506
0,-1.803,18.893,1.002,0.0,-0.503,1,3,6,3,1,2,2,0.565,0.56457,1.58496,1.58496,3.31272
0,2.016,0.0,0.0,0.0,-2.563,1,1,10,7,0,5,0,0.101,0.3763,1.25329,1.52192,2.85252
0,1.345,0.0,0.0,0.0,-0.544,0,2,8,6,0,3,0,0.365,0.65039,1.44881,2.25,2.99603
0,-1.903,9.87,1.241,0.0,-0.317,1,5,11,12,4,1,1,0.559,0.56996,1.47404,1.97174,3.77263
0,3.102,0.0,4.255,4.837,-2.61,0,1,11,20,6,1,1,0.105,0.94744,1.09426,3.27761,3.13584
0,4.605,11.094,6.268,6.465,-4.109,2,2,16,26,10,2,2,0.098,0.81415,1.16578,3.32781,3.3034
0,4.611,11.193,7.994,5.01,-4.068,2,2,16,26,9,2,2,0.098,0.78357,1.16578,3.20281,3.37756
0,5.181,11.663,4.277,5.274,-5.396,2,2,20,26,10,5,2,0.087,0.77181,1.1916,3.58418,2.05971
0,4.148,10.862,6.087,5.514,-3.705,2,2,15,24,9,2,2,0.105,0.84338,1.17912,3.37355,3.27709
0,-2.28,9.763,0.0,-0.689,0.255,1,5,10,10,4,1,1,0.619,0.79665,1.5,2.64643,3.56147
0,2.605,0.0,0.0,1.211,-2.186,2,2,12,10,2,4,1,0.117,0.75473,1.34858,3.08496,2.23933
0,2.609,0.0,2.109,0.0,-2.525,0,1,10,9,0,4,0,0.117,0.6616,1.24484,2.64643,2.89565
0,1.25,31.823,1.382,0.0,-2.402,5,5,15,8,5,6,3,0.342,0.79841,1.531,3.50689,2.74604
0,0.195,10.226,1.43,0.0,-2.136,1,4,14,9,3,5,2,0.348,0.79539,1.49101,3.37878,2.84381
0,5.715,11.756,2.259,19.324,-7.613,3,6,30,46,20,1,1,0.209,0.54091,1.25276,2.67979,1.76691
0,-2.941,0.0,0.0,-1.452,0.731,0,6,12,14,5,0,0,0.63,0.65086,1.45726,2.25162,3.74284
0,5.831,10.333,2.27,20.199,-7.774,0,2,20,35,16,1,1,0.121,0.38334,1.1162,1.65677,2.91018
0,2.381,0.0,0.0,0.0,-2.198,0,0,8,8,1,4,1,0.0,0.6013,1.0,2.15563,2.99104
0,-4.612,19.543,0.0,0.0,-0.85,0,6,10,4,3,2,2,0.769,0.67118,1.55665,2.32192,3.76425
0,2.415,0.0,5.985,3.356,-2.3,0,1,11,18,1,1,1,0.112,0.76211,1.12425,2.73215,2.51286
0,3.643,0.0,6.648,3.777,-2.301,0,0,10,16,0,2,2,0.0,0.7382,0.96123,2.64643,2.66873
0,2.794,10.928,7.654,3.295,-3.109,2,2,14,20,3,2,2,0.118,0.80898,1.22104,3.23592,2.53226
0,4.926,12.014,6.193,3.185,-5.757,2,2,21,24,5,6,3,0.087,0.77984,1.20852,3.74899,1.89418
0,3.923,11.627,9.994,3.289,-3.766,2,2,16,24,4,2,2,0.103,0.858,1.18837,3.57781,2.53621
0,5.057,10.054,2.239,12.049,-5.748,1,1,15,26,11,2,2,0.069,0.60564,1.07671,2.42257,2.97247
0,1.157,10.601,4.319,2.51,-2.146,0,2,12,15,2,2,2,0.216,0.89781,1.27997,3.41829,2.48708
0,3.054,0.0,4.429,3.689,-3.219,1,1,11,14,0,2,0,0.082,0.84956,1.18296,3.27761,2.31278
0,0.379,10.322,1.411,3.347,-0.888,3,3,10,12,3,1,1,0.237,0.76499,1.39461,2.64643,1.93773
0,0.0,0.0,0.0,3.187,-0.099,1,2,7,10,1,0,0,0.274,0.79645,1.33282,2.23592,2.03138
0,1.503,10.921,1.965,4.751,-1.551,3,3,12,16,5,1,1,0.195,0.77163,1.33291,2.85538,1.92145
0,2.512,11.408,0.0,3.178,-3.486,3,3,17,16,5,5,2,0.156,0.7019,1.34567,3.17512,1.68481
0,1.046,10.69,1.789,3.818,-1.158,3,3,11,14,4,1,1,0.214,0.79369,1.36154,2.84535,1.93787
0,3.241,0.0,8.406,4.195,-2.892,0,1,11,22,5,0,0,0.1,0.93192,1.06479,3.09579,3.33441
0,2.713,0.0,6.555,3.368,-2.308,1,1,11,18,1,1,1,0.052,0.86355,1.12425,3.09579,2.34346
0,1.056,0.0,0.0,4.823,-2.075,2,2,10,10,0,3,0,0.188,0.60985,1.36096,2.32192,2.35232
0,3.73,0.0,9.976,9.274,-5.235,1,1,17,28,0,0,0,0.036,0.65757,1.07838,2.79334,1.95557
0,0.659,0.0,7.923,0.0,-2.244,2,2,10,12,0,3,0,0.157,0.41128,1.32217,1.52192,3.18691
0,3.333,0.0,9.175,4.91,-3.669,1,1,14,22,0,1,1,0.042,0.7955,1.10844,3.182,2.33209
0,0.499,0.0,0.0,0.0,-0.779,1,1,5,3,0,2,0,0.489,0.0,1.81127,0.0,2.91619
0,2.026,0.0,0.0,0.0,-0.674,0,0,6,4,0,2,0,0.602,0.62131,1.52192,1.91829,2.89825
0,2.325,0.0,0.0,1.793,-3.576,2,2,13,10,4,4,0,0.275,0.50894,1.54797,2.16197,1.66929
0,3.905,0.0,6.434,3.199,-2.279,0,0,11,18,4,2,2,0.186,0.79369,1.12425,2.84535,3.51784
0,-0.895,9.622,1.505,0.0,0.358,0,2,6,5,1,1,1,0.653,0.87104,1.78992,2.25162,3.04098
0,1.906,0.0,6.594,3.551,-2.22,0,1,11,18,1,0,0,0.12,0.81283,1.12425,2.91397,2.14848
0,3.268,0.0,6.123,0.0,-2.584,0,1,11,14,1,3,0,0.119,0.76535,1.18296,2.91397,3.05971
0,2.083,10.543,3.296,0.0,-2.207,2,2,11,10,2,4,1,0.165,0.74585,1.35666,2.91397,2.76261
0,2.083,10.475,3.372,0.0,-2.248,2,2,11,10,2,4,1,0.165,0.65278,1.35666,2.55034,2.64721
0,2.537,10.683,3.697,1.526,-3.225,1,1,12,14,3,4,1,0.094,0.64624,1.18671,2.58496,2.51004
0,3.213,11.174,5.626,0.0,-2.903,2,2,13,14,3,4,1,0.136,0.71712,1.29723,2.9312,2.5625
0,3.213,11.242,5.559,0.0,-2.863,2,2,13,14,3,4,1,0.136,0.79239,1.29723,3.2389,2.65992
0,6.856,11.682,4.267,11.907,-7.013,2,2,21,30,12,4,1,0.082,0.61769,1.16424,2.8685,1.9314
0,3.458,11.285,5.992,0.466,-3.202,2,2,14,16,4,4,1,0.126,0.74175,1.2729,3.09306,2.44333
0,5.031,11.507,4.199,6.285,-4.872,2,2,17,22,8,4,1,0.103,0.71631,1.21589,3.14628,2.12634
0,3.782,11.644,1.995,0.3,-4.228,2,2,17,14,4,7,1,0.116,0.57282,1.27979,2.66012,1.91014
0,3.506,11.804,1.854,0.0,-3.385,2,3,17,12,3,7,1,0.209,0.62684,1.37255,2.91099,2.16984
0,3.723,48.77,6.893,3.584,-4.133,8,8,28,34,19,4,4,0.243,0.64935,1.38303,3.21702,5.08986
0,4.668,10.65,3.937,12.738,-5.141,1,1,14,26,10,1,1,0.071,0.54974,1.06399,2.09306,2.86153
0,4.133,9.905,2.214,6.037,-5.128,1,1,14,20,8,4,4,0.076,0.73033,1.13027,2.98522,3.2708
0,5.479,0.0,14.009,3.713,-4.905,0,1,18,29,6,1,1,0.171,0.66429,1.26767,2.82188,2.82671
0,-1.241,0.0,6.249,0.0,-0.399,0,1,4,10,0,0,0,0.048,0.51185,1.09491,0.81127,2.16835
0,2.294,0.0,5.614,0.0,-2.659,0,1,11,14,1,3,0,0.117,0.52658,1.18296,2.00488,2.96464
0,3.542,11.845,8.126,0.947,-3.693,1,1,14,18,2,4,4,0.077,0.79734,1.15111,3.32486,3.10862
0,2.364,10.694,6.189,0.97,-2.526,1,1,11,14,1,3,3,0.098,0.79508,1.18296,3.02716,3.06742
0,2.21,0.0,6.71,3.254,-2.148,0,1,10,18,0,0,0,0.119,0.75917,1.10778,2.52192,2.48299
0,2.656,11.446,6.165,3.401,-2.273,1,1,10,16,0,1,1,0.104,0.90243,1.14161,3.12192,2.66143
0,2.843,10.472,6.655,4.333,-2.898,1,1,12,18,2,2,2,0.087,0.79374,1.13647,3.02205,2.88908
0,1.615,22.377,5.314,0.35,-1.731,2,2,11,12,0,3,3,0.2,0.74733,1.32578,2.84535,2.98974
0,3.987,11.879,8.333,3.427,-3.675,1,1,14,20,2,3,3,0.076,0.81342,1.13027,3.32486,3.04596
0,2.192,10.332,6.601,1.79,-2.563,1,1,11,16,2,2,2,0.097,0.76892,1.15417,2.84535,2.67041
0,1.311,0.0,6.706,0.0,-1.516,0,1,9,13,0,0,0,0.383,0.5,1.4769,1.58496,2.19503
0,5.016,10.219,8.442,4.296,-4.76,1,1,16,24,7,4,4,0.064,0.70622,1.10586,3.0,3.80578
0,2.562,10.101,8.732,1.836,-2.759,1,1,10,18,4,1,1,0.092,0.85686,1.10778,2.84643,3.52829
0,2.592,0.0,8.906,2.474,-2.515,0,1,10,20,4,0,0,0.106,0.89795,1.07462,2.84643,3.43592
0,2.483,11.203,6.417,3.284,-2.638,2,2,13,16,0,2,2,0.139,0.7952,1.26992,3.18083,2.36373
0,0.215,0.0,5.862,0.729,-0.574,2,2,8,12,0,0,0,0.143,0.91666,1.29546,2.75,2.27682
0,5.586,10.833,10.323,6.107,-5.884,1,1,19,30,9,4,4,0.053,0.62359,1.07868,2.78085,3.84009
0,2.259,0.0,10.057,0.0,-1.784,0,1,9,18,2,0,0,0.119,0.61219,1.08604,1.83659,3.94906
0,3.046,0.0,5.827,0.0,-2.337,0,1,10,12,0,3,0,0.13,0.51937,1.20721,1.92192,3.30443
0,0.376,0.0,5.871,0.0,-1.758,2,2,9,10,0,3,0,0.178,0.61288,1.35999,2.19715,3.07115
0,1.02,0.0,6.17,0.0,-2.386,1,1,8,9,0,2,0,0.293,0.56175,1.49692,1.90563,3.00253
0,2.4,0.0,6.405,3.519,-2.964,1,1,11,18,1,1,1,0.051,0.79369,1.12425,2.84535,2.59255
0,0.951,0.0,11.354,2.564,-2.701,6,6,21,32,14,0,0,0.158,0.5902,1.31069,2.55083,3.87373
0,1.981,0.0,4.212,1.209,-1.788,0,0,6,8,3,0,0,0.523,0.6826,1.41379,1.58496,2.05952
